video_code,points
M100718,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100718,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100720,"[1920.0214180778287, 351.624867029207, 1867.3204573270084, 338.46366884031454, 1773.5665351764071, 340.10888333241115, 1712.7084519670077, 361.4957303698849, 1667.911983920212, 420.8487641130527, 1650.0247385561688, 506.0879040021267, 1607.259827936004, 696.9247364591961, 1527.5893327155632, 937.5272598446619, 1469.2772485291825, 1079.9994488166271, 1920.0214180778287, 1079.9994488166271]"
M100720,"[1.5428750512284486, 698.5699509512928, 1.5428750512284486, 570.2485863185154, 126.17690403294745, 484.701056964653, 121.24246231011384, 461.6689483670935, 316.974501638236, 392.57285791436055, 484.7449555146945, 328.412222665961, 546.3588104259685, 310.3155692727348, 531.5555793741152, 254.38067700889462, 624.5535415895465, 252.73546251679798, 726.5316587670668, 244.50976660022783, 938.6053559706257, 248.96622557441174, 959.3576018096616, 262.2273279896183, 938.0289046973187, 285.8666844688996, 925.3469766845743, 297.3980778734271, 739.6901072835253, 364.6053882484458, 705.1492034569851, 369.54089052076836, 455.13839929434016, 466.6044035714269, 164.76342698209598, 603.1514641207744]"
M100721,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100721,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100722,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100722,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100724,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100724,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100725,"[1465.978845111913, 1078.8150370373044, 1552.0724501007492, 869.2351174139575, 1606.0244293418816, 701.3258655999717, 1641.7357716010847, 555.3226167101893, 1657.6114742162845, 466.8907603476171, 1677.0475909615373, 402.5936395891702, 1705.7074041298556, 363.53636119788445, 1736.5371065533598, 347.36161675708763, 1775.0742345827402, 338.1189056480609, 1835.7057123969876, 337.77922864491995, 1918.463994514266, 344.80507639915317, 1918.463994514266, 1079.2007527005746]"
M100725,"[0.385715663270226, 693.7065066323614, 239.16070827619544, 567.4376128490924, 445.5856723292235, 472.3314550605563, 706.2977210845089, 369.18815717721446, 735.1167907412628, 365.16958712981153, 924.7603645075584, 299.5100262007968, 958.39276715138, 271.9686143102626, 958.39276715138, 257.9645065693129, 910.7468634059659, 242.0931844629034, 709.8129105052717, 245.86930591555424, 541.9525792813248, 245.0499048816884, 523.9004625574737, 260.3402172478688, 550.9780484531183, 285.21904756900216, 478.85856599813405, 313.8274390969421, 294.9292442300211, 371.66424086570686, 101.09946962463252, 464.61220860575, 80.41111668254422, 504.3396510919175, 60.238478914071806, 524.2568029668712, 1.542862653080904, 560.3695926750029]"
M100727,"[1920.0214180778287, 351.624867029207, 1867.3204573270084, 338.46366884031454, 1773.5665351764071, 340.10888333241115, 1712.7084519670077, 361.4957303698849, 1667.911983920212, 420.8487641130527, 1650.0247385561688, 506.0879040021267, 1607.259827936004, 696.9247364591961, 1527.5893327155632, 937.5272598446619, 1469.2772485291825, 1079.9994488166271, 1920.0214180778287, 1079.9994488166271]"
M100727,"[1.7875434501661596, 697.6352092131984, 1.7875434501661596, 569.3138445804211, 126.42157243188515, 483.76631522655873, 121.48713070905154, 460.7342066289993, 317.2191700371737, 391.6381161762663, 484.9896239136322, 327.47748092786674, 546.6034788249062, 309.38082753464056, 531.4527098781671, 258.9047579882202, 624.7982099884841, 251.80072077870372, 726.7763271660045, 243.57502486213357, 930.4623607457291, 248.10644504109766, 959.6022702085992, 261.292586251524, 953.8261055350479, 274.27921370773726, 915.0422891847786, 300.4519823743769, 739.9347756824629, 363.6706465103516, 705.3938718559227, 368.6061487826741, 455.3830676932779, 465.6696618333326, 165.00809538103368, 602.2167223826802]"
M100728,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100728,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100729,"[1435.628233899676, 1078.4571373469191, 1516.5562027613746, 904.189877356886, 1560.8738999951615, 775.1770347933879, 1621.8956294177651, 567.1477692349512, 1645.6775163556422, 457.11367415881267, 1672.3242952300131, 388.3739108245174, 1710.7452322116637, 351.83655914232435, 1782.6258375964778, 330.8179161721221, 1865.3172114272656, 343.6365728877052, 1918.463994514266, 357.11552658836933, 1918.463994514266, 1078.4571373469191]"
M100729,"[2.047071206731239, 705.4288071613711, 333.46637225940117, 532.1279738671196, 614.7874068738768, 416.5940850042854, 771.3677562217034, 363.26093769224957, 950.4681644039779, 298.9938601406854, 962.9152970189621, 275.49836942290926, 964.9898191214593, 259.60436099617834, 929.2088453089518, 245.83142186377722, 883.9980741627305, 240.87259022867835, 887.3061793685517, 260.707916769074, 885.6521267656412, 275.5844116743708, 868.5602498688988, 281.64520589504724, 773.7279006353613, 293.7667943364001, 746.7117081211559, 293.2158130436114, 741.1981994447873, 273.9314677960045, 758.2900763415296, 271.1765613320606, 758.8414272091663, 249.13730962050985, 731.2738838273241, 245.28044057098847, 683.3063583429184, 244.72945927819973, 673.3820427254552, 248.58632832772113, 608.8739912119441, 254.09614125560879, 597.9099939013016, 248.2478231638777, 534.1874720297421, 260.9843364160432, 533.0950809809414, 269.35372062941127, 541.4700790217472, 275.1759009517542, 543.2907307697485, 283.54528516512227, 551.3015984609541, 286.0924890561474, 556.3994233553576, 305.3784613739086, 555.3070323065568, 321.3894572603518, 552.3939895097548, 331.2143865543056, 561.4972482497611, 330.1227277438663, 560.0407268513601, 350.1364726019203, 545.8396432169503, 354.1392215735311, 538.9211665745455, 334.48936298562353, 546.5679039161508, 322.1172298006446, 540.7418183225467, 313.0200730469837, 525.8124739889363, 317.7505945588874, 498.50269776891724, 323.208888611084, 455.5353165160874, 319.5700259096196, 229.3581253969903, 400.80173990063565, 240.51690391644365, 412.81083081041663, 189.87321678969386, 432.540051590771, 176.13933553498205, 423.10433730451456, 140.94626481978304, 443.6913502927104, 75.26761446255364, 468.37038416267944, 92.60932207577477, 506.8816804502908, 1.542862653080904, 562.7230600673272]"
M100730,"[1822.8476581632237, 1078.4571373469191, 1918.463994514266, 1078.4571373469191, 1917.0187081560034, 873.115268416392, 1918.463994514266, 743.7173128900174, 1918.463994514266, 605.0766462546164, 1918.463994514266, 540.3776684914293, 1916.5225232192554, 392.10109332122585, 1912.9652498626972, 345.8875377760922, 1869.0922117984796, 338.7777599999178, 1782.5318934555644, 337.59279703722206, 1719.6867308230364, 354.1822785149623, 1681.7424816864163, 390.91613035853015, 1656.8415681905085, 484.52820441149333, 1616.5258034828496, 665.8275377039408, 1559.6094297779186, 845.9419080336927, 1468.3060802929256, 1078.4571373469191]"
M100730,"[1.542862653080904, 560.4035425609871, 1.5428626530807286, 700.5739861395965, 138.53919336745662, 619.272360643528, 297.17229448386195, 537.8918440244067, 457.11278507699984, 466.9387886614205, 701.5156993459744, 369.62710332161214, 731.1596439839594, 367.2571773962207, 916.1378585249844, 300.89925148525947, 936.2957408788141, 285.4947329702149, 955.2678654471243, 274.83006630595327, 956.4536232326437, 261.7954737163002, 945.7818031629691, 253.50073297743, 919.6951318815426, 244.02102927586415, 881.7508827449221, 241.6511033504727, 687.2866059197419, 238.09621446238546, 654.0853879251988, 249.9458440893428, 610.2123498609814, 248.76088112664706, 561.5962806546862, 252.3157700147343, 533.138093802221, 260.61051075360444, 542.6241560863762, 279.56991815673626, 560.5118015218194, 310.8503426172652, 451.0663579183752, 318.5526018747875, 115.02260150217954, 455.6528166586842, 119.64705686570954, 484.9214018372688]"
M100732,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
M100732,"[0.5059304685345849, 695.8031273130199, 127.36182313412424, 623.9989968614955, 272.94652902289397, 549.5438240387801, 461.60196567634955, 463.28732455889195, 641.4277679477581, 390.095385079742, 711.167030784379, 367.31348729729734, 738.4733386451971, 367.7536163977272, 810.26250285993, 343.54651587408574, 921.2494315845452, 302.6145095341102, 930.4983423115966, 289.4106365212149, 956.4833772114073, 274.00611800617025, 956.062962237936, 257.10376904983394, 911.004166388199, 246.43910238557228, 876.6171906081368, 239.32932460939787, 741.4408030589261, 247.62406534826798, 675.0383670698402, 247.62406534826798, 565.9486508020561, 248.80902831096378, 520.8898549523191, 268.95339867679127, 463.9734812473884, 312.7970282965335, 238.67950199870396, 406.4091023494966, 122.47523901780366, 458.54747270810896, 0.3857156632722431, 515.7014591254901]"
M100733,"[1435.628233899676, 1078.4571373469191, 1516.5562027613746, 904.189877356886, 1560.8738999951615, 775.1770347933879, 1621.8956294177651, 567.1477692349512, 1645.6775163556422, 457.11367415881267, 1672.3242952300131, 388.3739108245174, 1710.7452322116637, 351.83655914232435, 1782.6258375964778, 330.8179161721221, 1865.3172114272656, 343.6365728877052, 1918.463994514266, 357.11552658836933, 1918.463994514266, 1078.4571373469191]"
M100733,"[2.047071206731239, 705.4288071613711, 333.46637225940117, 532.1279738671196, 614.7874068738768, 416.5940850042854, 771.3677562217034, 363.26093769224957, 950.4681644039779, 298.9938601406854, 962.9152970189621, 275.49836942290926, 964.9898191214593, 259.60436099617834, 929.2088453089518, 245.83142186377722, 883.9980741627305, 240.87259022867835, 887.3061793685517, 260.707916769074, 885.6521267656412, 275.5844116743708, 868.5602498688988, 281.64520589504724, 773.7279006353613, 293.7667943364001, 746.7117081211559, 293.2158130436114, 741.1981994447873, 273.9314677960045, 758.2900763415296, 271.1765613320606, 758.8414272091663, 249.13730962050985, 731.2738838273241, 245.28044057098847, 683.3063583429184, 244.72945927819973, 673.3820427254552, 248.58632832772113, 608.8739912119441, 254.09614125560879, 597.9099939013016, 248.2478231638777, 534.1874720297421, 260.9843364160432, 533.0950809809414, 269.35372062941127, 541.4700790217472, 275.1759009517542, 543.2907307697485, 283.54528516512227, 551.3015984609541, 286.0924890561474, 556.3994233553576, 305.3784613739086, 555.3070323065568, 321.3894572603518, 552.3939895097548, 331.2143865543056, 561.4972482497611, 330.1227277438663, 560.0407268513601, 350.1364726019203, 545.8396432169503, 354.1392215735311, 538.9211665745455, 334.48936298562353, 546.5679039161508, 322.1172298006446, 540.7418183225467, 313.0200730469837, 525.8124739889363, 317.7505945588874, 498.50269776891724, 323.208888611084, 455.5353165160874, 319.5700259096196, 229.3581253969903, 400.80173990063565, 240.51690391644365, 412.81083081041663, 189.87321678969386, 432.540051590771, 176.13933553498205, 423.10433730451456, 140.94626481978304, 443.6913502927104, 75.26761446255364, 468.37038416267944, 92.60932207577477, 506.8816804502908, 1.542862653080904, 562.7230600673272]"
